date,aqi,pm25,pm10,no2,so2,co,o3,city
2023-09-24,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2023-09-25,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2023-09-26,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-09-27,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2023-09-28,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2023-09-29,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-09-30,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-10-01,140.0,77.0,151.2,116.2,159.6,1.47,133.0,Chennai
2023-10-02,91.0,50.05,98.28,75.53,103.74,0.96,86.45,Chennai
2023-10-03,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2023-10-04,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2023-10-05,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-10-06,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-10-07,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai
2023-10-08,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-10-09,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-10-10,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai
2023-10-11,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-10-12,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-10-13,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-10-14,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-10-15,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-10-16,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-10-17,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-10-18,109.0,59.95,117.72,90.47,124.26,1.14,103.55,Chennai
2023-10-19,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2023-10-20,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2023-10-21,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2023-10-22,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-10-23,109.0,59.95,117.72,90.47,124.26,1.14,103.55,Chennai
2023-10-24,121.0,66.55,130.68,100.43,137.94,1.27,114.95,Chennai
2023-10-25,127.0,69.85,137.16,105.41,144.78,1.33,120.65,Chennai
2023-10-26,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2023-10-27,102.0,56.1,110.16,84.66,116.28,1.07,96.9,Chennai
2023-10-28,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-10-29,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2023-10-30,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-10-31,129.0,70.95,139.32,107.07,147.06,1.35,122.55,Chennai
2023-11-01,125.0,68.75,135.0,103.75,142.5,1.31,118.75,Chennai
2023-11-02,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2023-11-03,94.0,51.7,101.52,78.02,107.16,0.99,89.3,Chennai
2023-11-04,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-11-05,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-11-06,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-11-07,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai
2023-11-08,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-11-09,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-11-10,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-11-11,115.0,63.25,124.2,95.45,131.1,1.21,109.25,Chennai
2023-11-12,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-11-13,245.0,134.75,264.6,203.35,279.3,2.57,232.75,Chennai
2023-11-14,111.0,61.05,119.88,92.13,126.54,1.17,105.45,Chennai
2023-11-15,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-11-16,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2023-11-17,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2023-11-18,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-11-19,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2023-11-20,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2023-11-21,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2023-11-22,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2023-11-23,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2023-11-24,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2023-11-25,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2023-11-26,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-11-27,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2023-11-28,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2023-11-29,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai
2023-11-30,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2023-12-01,111.0,61.05,119.88,92.13,126.54,1.17,105.45,Chennai
2023-12-02,136.0,74.8,146.88,112.88,155.04,1.43,129.2,Chennai
2023-12-03,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2023-12-04,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-12-05,111.0,61.05,119.88,92.13,126.54,1.17,105.45,Chennai
2023-12-06,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-12-07,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-12-08,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-12-09,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-12-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2023-12-11,178.0,97.9,192.24,147.74,202.92,1.87,169.1,Chennai
2023-12-12,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-12-13,114.0,62.7,123.12,94.62,129.96,1.2,108.3,Chennai
2023-12-14,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai
2023-12-15,110.0,60.5,118.8,91.3,125.4,1.16,104.5,Chennai
2023-12-16,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2023-12-17,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-12-18,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-12-19,100.0,55.0,108.0,83.0,114.0,1.05,95.0,Chennai
2023-12-20,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2023-12-21,140.0,77.0,151.2,116.2,159.6,1.47,133.0,Chennai
2023-12-22,172.0,94.6,185.76,142.76,196.08,1.81,163.4,Chennai
2023-12-23,138.0,75.9,149.04,114.54,157.32,1.45,131.1,Chennai
2023-12-24,130.0,71.5,140.4,107.9,148.2,1.37,123.5,Chennai
2023-12-25,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-12-26,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-12-27,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-12-28,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-12-29,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-12-30,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-12-31,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2024-01-01,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai
2024-01-02,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-01-03,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2024-01-04,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2024-01-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-01-06,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2024-01-07,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-01-08,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2024-01-09,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-01-10,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2024-01-11,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai
2024-01-12,24.0,13.2,25.92,19.92,27.36,0.25,22.8,Chennai
2024-01-13,136.0,74.8,146.88,112.88,155.04,1.43,129.2,Chennai
2024-01-14,231.0,127.05,249.48,191.73,263.34,2.43,219.45,Chennai
2024-01-15,176.0,96.8,190.08,146.08,200.64,1.85,167.2,Chennai
2024-01-16,113.0,62.15,122.04,93.79,128.82,1.19,107.35,Chennai
2024-01-17,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2024-01-18,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-01-19,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2024-01-20,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2024-01-21,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2024-01-22,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-01-23,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2024-01-24,123.0,67.65,132.84,102.09,140.22,1.29,116.85,Chennai
2024-01-25,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai
2024-01-26,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai
2024-01-27,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2024-01-28,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2024-01-29,122.0,67.1,131.76,101.26,139.08,1.28,115.9,Chennai
2024-01-30,122.0,67.1,131.76,101.26,139.08,1.28,115.9,Chennai
2024-01-31,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2024-02-01,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2024-02-02,39.0,21.45,42.12,32.37,44.46,0.41,37.05,Chennai
2024-02-03,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2024-02-04,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-02-05,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-02-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-02-07,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2024-02-08,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai
2024-02-09,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2024-02-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-02-11,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2024-02-12,40.0,22.0,43.2,33.2,45.6,0.42,38.0,Chennai
2024-02-13,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-02-14,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-02-15,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2024-02-16,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2024-02-17,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2024-02-18,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai
2024-02-19,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2024-02-20,100.0,55.0,108.0,83.0,114.0,1.05,95.0,Chennai
2024-02-21,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2024-02-22,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai
2024-02-23,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2024-02-24,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-02-25,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-02-26,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-02-27,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-02-28,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-02-29,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-03-01,119.0,65.45,128.52,98.77,135.66,1.25,113.05,Chennai
2024-03-02,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-03-03,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2024-03-04,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-03-05,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-03-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-03-07,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-03-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-03-09,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-03-10,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai
2024-03-11,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-03-12,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2024-03-13,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-03-14,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2024-03-15,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-03-16,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-03-17,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-03-18,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai
2024-03-19,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-03-20,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2024-03-21,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-03-22,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2024-03-23,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2024-03-24,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2024-03-25,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-03-26,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-03-27,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-03-28,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-03-29,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-03-30,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-03-31,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-04-01,107.0,58.85,115.56,88.81,121.98,1.12,101.65,Chennai
2024-04-02,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-04-03,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2024-04-04,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2024-04-05,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-04-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-04-07,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-04-08,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-04-09,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-04-10,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-04-11,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-04-12,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2024-04-13,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-04-14,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2024-04-15,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-04-16,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-04-17,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-04-18,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-04-19,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-04-20,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-04-21,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-04-22,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-04-23,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-04-24,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-04-25,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-04-26,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-04-27,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-04-28,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-04-29,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai
2024-04-30,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-05-01,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2024-05-02,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-05-03,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-05-04,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-05-05,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-05-06,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-05-07,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-05-08,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-05-09,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-05-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-05-11,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2024-05-12,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai
2024-05-13,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-05-14,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-05-15,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-05-16,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-05-17,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-05-18,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-05-19,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-05-20,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-05-21,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2024-05-22,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-05-23,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2024-05-24,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2024-05-25,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-05-26,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-05-27,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2024-05-28,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2024-05-29,102.0,56.1,110.16,84.66,116.28,1.07,96.9,Chennai
2024-05-30,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2024-05-31,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-06-01,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2024-06-02,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2024-06-03,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2024-06-04,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-06-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-06-06,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-06-07,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2024-06-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-06-09,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-06-10,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2024-06-11,107.0,58.85,115.56,88.81,121.98,1.12,101.65,Chennai
2024-06-12,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-06-13,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-06-14,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-06-15,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-06-16,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-06-17,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-06-18,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-06-19,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-06-20,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-06-21,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-06-22,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-06-23,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-06-24,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-06-25,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-06-26,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2024-06-27,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-06-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-06-29,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-06-30,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-07-01,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2024-07-02,109.0,59.95,117.72,90.47,124.26,1.14,103.55,Chennai
2024-07-03,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2024-07-04,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-07-05,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2024-07-06,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-07-07,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-07-08,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-07-09,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-07-10,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-07-11,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-07-12,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-07-13,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-07-14,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-07-15,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2024-07-16,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai
2024-07-17,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-07-18,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-07-19,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-07-20,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-07-21,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2024-07-22,94.0,51.7,101.52,78.02,107.16,0.99,89.3,Chennai
2024-07-23,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2024-07-24,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-07-25,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-07-26,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2024-07-27,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-07-28,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2024-07-29,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2024-07-30,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-07-31,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2024-08-01,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-08-02,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2024-08-03,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2024-08-04,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-08-05,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-08-06,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2024-08-07,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai
2024-08-08,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-08-09,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai
2024-08-10,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-08-11,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-08-12,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2024-08-13,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2024-08-14,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-08-15,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2024-08-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-08-17,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2024-08-18,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2024-08-19,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2024-08-20,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-08-21,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2024-08-22,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-08-23,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2024-08-24,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2024-08-25,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-08-26,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai
2024-08-27,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-08-28,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2024-08-29,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai
2024-08-30,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2024-08-31,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2024-09-01,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2024-09-02,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2024-09-03,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2024-09-04,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-09-05,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2024-09-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
